Path,Canonical,Transcript,Error_GT
L2_arctic_WAV/SVBI_arctic_a0010,"[2, 29, 32, 28, 19, 6, 6, 7, 2, 34, 6, 7, 23, 2, 28, 24, 41, 30, 17, 6, 30, 39, 12, 36, 28, 11, 27, 34, 28, 14, 6, 27, 2, 28, 37, 40, 6, 7, 23, 19, 6, 29]","[2, 29, 32, 28, 19, 6, 6, 7, 2, 34, 6, 7, 23, 2, 28, 24, 41, 30, 17, 6, 30, 39, 8, 36, 28, 11, 27, 34, 28, 14, 6, 27, 2, 28, 37, 40, 6, 7, 23, 19, 6, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0011,"[6, 22, 14, 6, 5, 38, 1, 30, 25, 17, 6, 17, 2, 22, 14, 6, 36, 1, 6, 30, 29, 14, 6, 28, 14, 6, 22, 14, 6, 30, 25, 17, 39, 12, 30, 30, 14, 11]","[6, 22, 14, 6, 5, 38, 1, 30, 25, 17, 6, 17, 2, 22, 14, 6, 36, 1, 6, 30, 29, 14, 6, 28, 14, 6, 22, 14, 6, 30, 25, 17, 39, 12, 30, 30, 14, 11]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0013,"[24, 25, 39, 2, 40, 2, 24, 5, 17, 9, 8, 33, 36, 1, 4, 41, 30, 24, 6, 40, 27, 2, 29, 32, 41, 30, 26, 2, 30, 12, 38, 8, 28, 29, 31, 11, 34, 36, 17, 5, 28, 2, 27, 2, 36, 22, 2, 40, 25, 27]","[24, 25, 39, 2, 40, 2, 24, 5, 17, 9, 8, 33, 36, 1, 17, 41, 30, 24, 6, 40, 27, 2, 29, 32, 41, 30, 26, 2, 30, 12, 38, 8, 28, 29, 31, 11, 34, 36, 17, 5, 28, 2, 27, 19, 6, 36, 22, 2, 40, 25, 27]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0018,"[4, 5, 33, 39, 2, 40, 2, 35, 19, 6, 30, 18, 30, 14, 11]","[17, 5, 33, 39, 2, 40, 2, 35, 19, 6, 30, 18, 30, 14, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0019,"[14, 6, 22, 3, 28, 31, 11, 17, 4, 2, 28, 14, 6, 30, 2, 38, 4, 2, 32, 33, 2, 32, 31, 11, 40, 17, 33, 19, 6, 28, 33, 31, 11, 17, 28, 11, 27, 6, 7, 22, 33, 1, 35, 41, 30, 34, 2, 40]","[14, 6, 22, 3, 28, 31, 11, 17, 17, 2, 28, 14, 6, 30, 2, 38, 17, 2, 32, 33, 2, 32, 31, 11, 40, 17, 33, 19, 6, 28, 33, 31, 11, 17, 28, 11, 27, 6, 7, 22, 33, 1, 35, 41, 30, 34, 2, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0020,"[27, 28, 12, 16, 40, 2, 30, 17, 16, 8, 28, 40, 2, 30, 17, 34, 6, 36, 25, 40, 23, 33, 37, 36, 37, 16, 25, 31, 11, 30, 28, 25, 29, 5, 29, 1, 25, 40]","[27, 28, 12, 16, 34, 2, 30, 17, 16, 8, 28, 40, 2, 30, 17, 34, 6, 36, 25, 34, 23, 33, 37, 36, 37, 16, 25, 31, 11, 30, 28, 25, 29, 5, 29, 1, 25, 34]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0021,"[6, 36, 22, 5, 33, 28, 25, 27, 28, 12, 16, 17, 29, 25, 6, 30, 36, 37, 33, 5, 27, 2, 23, 30, 14, 6, 40, 6, 7, 6, 36]","[6, 36, 22, 5, 28, 25, 27, 28, 12, 16, 17, 29, 25, 6, 30, 36, 37, 33, 5, 27, 2, 23, 30, 14, 6, 40, 6, 7, 6, 36]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0022,"[24, 3, 33, 17, 28, 25, 39, 1, 3, 33, 32, 28, 41, 30, 40, 29, 19, 6, 17, 32, 12, 16, 28, 6, 27, 16, 6, 22, 8, 33, 39, 25, 39, 1, 29, 5, 36, 16, 14, 6, 32, 14, 11, 1, 22, 2, 28, 3, 32, 2, 40, 6, 9, 2, 30]","[24, 3, 33, 17, 28, 25, 39, 1, 3, 33, 32, 28, 41, 30, 34, 29, 19, 6, 17, 16, 12, 16, 28, 6, 27, 16, 6, 22, 8, 33, 39, 25, 39, 1, 29, 5, 36, 16, 14, 6, 16, 14, 11, 1, 22, 2, 28, 3, 32, 2, 40, 6, 9, 2, 30]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0023,"[2, 27, 3, 29, 16, 2, 30, 19, 6, 9, 2, 30, 12, 38, 27, 2, 30, 19, 6, 17, 25, 2, 30, 27, 41, 32, 2, 36, 2, 28, 27, 39, 6, 27, 28, 25, 8, 33, 23, 2, 30, 14, 6, 40, 17, 2, 30, 17, 32, 2, 36, 6, 9, 2, 30, 17, 22, 1, 4, 2, 34, 19, 6, 29, 32, 33, 6, 38, 6, 28, 6, 18, 6, 40]","[2, 27, 3, 29, 16, 2, 30, 19, 6, 9, 2, 30, 12, 38, 27, 2, 30, 19, 6, 17, 25, 2, 30, 27, 41, 32, 2, 36, 2, 28, 27, 39, 6, 27, 28, 25, 8, 33, 23, 2, 30, 14, 6, 40, 17, 2, 30, 17, 32, 2, 36, 6, 9, 2, 30, 17, 22, 1, 17, 2, 34, 19, 6, 29, 32, 33, 6, 38, 6, 28, 6, 18, 6, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0024,"[6, 36, 39, 2, 40, 29, 14, 6, 33, 25, 32, 8, 33, 36, 34, 22, 1, 29, 4, 12, 30, 8, 33, 10, 39, 6, 35, 35, 25, 22, 28, 25, 6, 30, 17, 37, 34, 36, 32, 25, 32, 2, 28, 36, 37, 16, 14, 6]","[6, 36, 39, 2, 34, 29, 14, 6, 33, 25, 32, 8, 33, 36, 34, 22, 1, 29, 4, 12, 30, 8, 36, 39, 6, 35, 35, 25, 22, 28, 25, 6, 30, 17, 37, 34, 36, 16, 25, 32, 2, 28, 36, 37, 16, 14, 6]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0025,"[14, 6, 39, 12, 40, 2, 16, 14, 11, 36, 36, 2, 17, 37, 4, 6, 34, 39, 5, 30, 27, 37, 28, 1, 18, 12, 18, 29, 2, 30, 36, 32, 33, 6, 38, 19, 6, 28, 17]","[14, 6, 39, 12, 34, 2, 16, 14, 11, 36, 36, 2, 17, 37, 4, 6, 34, 39, 5, 30, 27, 37, 28, 1, 18, 12, 18, 29, 2, 30, 36, 32, 33, 6, 38, 19, 6, 28, 17]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0026,"[6, 36, 2, 27, 1, 17, 36, 2, 29, 25, 4, 2, 36, 4, 5, 33, 39, 11, 17, 24, 41, 38, 36, 37, 16, 25, 41, 30, 2, 27, 14, 11, 30, 36, 6, 7]","[6, 36, 2, 27, 1, 17, 17, 2, 29, 25, 17, 2, 36, 17, 5, 33, 39, 11, 17, 24, 41, 39, 17, 37, 16, 25, 41, 30, 2, 23, 8, 30, 36, 6, 7]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0027,"[36, 37, 29, 14, 6, 34, 2, 32, 33, 14, 6, 40, 24, 25, 16, 6, 23, 41, 30, 36, 37, 9, 31, 11, 41, 27, 9, 2, 28, 6, 30, 10, 37, 40, 25, 41, 40, 2, 29, 6, 30, 29, 14, 6, 22, 19, 6, 38, 1]","[17, 37, 29, 14, 6, 34, 2, 32, 33, 14, 6, 40, 24, 25, 16, 6, 23, 41, 30, 36, 37, 9, 31, 11, 41, 27, 9, 2, 28, 6, 30, 36, 37, 40, 25, 41, 40, 2, 29, 6, 30, 29, 14, 6, 22, 19, 6, 38, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0028,"[33, 3, 16, 1, 25, 16, 33, 14, 6, 16, 1, 25, 22, 33, 8, 17]","[33, 3, 16, 1, 25, 16, 33, 14, 6, 16, 1, 25, 22, 33, 8, 17]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0029,"[4, 5, 33, 22, 8, 33, 34, 6, 40, 39, 1, 8, 28, 33, 5, 17, 25, 29, 37, 38, 6, 7, 6, 30, 36, 2, 4, 2, 30, 8, 33, 10, 27, 12, 30, 36, 33, 25]","[17, 5, 22, 8, 34, 6, 34, 39, 1, 8, 28, 33, 5, 17, 25, 29, 37, 38, 6, 7, 6, 30, 17, 2, 17, 2, 30, 8, 36, 27, 12, 30, 36, 33, 25]","[1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0030,"[14, 6, 24, 41, 17, 22, 19, 6, 10, 6, 30, 4, 5, 29]","[14, 6, 24, 41, 17, 22, 19, 6, 10, 6, 30, 17, 5, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0031,"[4, 19, 6, 39, 1, 10, 33, 25, 24, 12, 30, 17, 1, 17, 26, 3, 33, 17, 40, 2, 32, 3, 33, 36]","[17, 19, 6, 39, 1, 36, 33, 25, 24, 12, 30, 17, 1, 17, 26, 3, 17, 34, 2, 32, 3, 36]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]"
L2_arctic_WAV/SVBI_arctic_a0032,"[34, 6, 30, 34, 4, 5, 30, 34, 12, 29, 29, 6, 34, 36, 6, 33, 25, 2, 34, 22, 8, 33, 34, 24, 41, 40, 16, 6, 30, 22, 14, 6, 36, 6, 7, 12, 34, 41, 36, 5, 38, 33, 25, 34, 36, 5, 32]","[34, 6, 30, 34, 17, 5, 30, 34, 12, 29, 29, 6, 34, 36, 6, 33, 25, 2, 34, 22, 8, 34, 24, 41, 34, 16, 6, 30, 22, 14, 6, 36, 6, 7, 12, 34, 41, 36, 5, 38, 33, 25, 34, 36, 5, 32]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0036,"[9, 25, 36, 1, 30, 17, 6, 30, 41, 36, 4, 12, 24, 31, 11, 36, 5, 28]","[9, 25, 17, 1, 30, 17, 6, 30, 41, 36, 17, 12, 24, 31, 11, 36, 2, 28]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
L2_arctic_WAV/SVBI_arctic_a0037,"[14, 6, 39, 2, 40, 4, 12, 31, 11, 30, 28, 25, 39, 12, 30, 24, 37, 33, 25, 29, 19, 6, 30, 17, 34, 6, 36, 6, 7]","[14, 6, 39, 2, 40, 4, 12, 31, 11, 30, 28, 25, 39, 12, 30, 24, 37, 33, 25, 29, 19, 6, 30, 17, 34, 6, 36, 6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0038,"[39, 25, 28, 24, 41, 38, 36, 2, 39, 8, 35, 14, 11, 33, 35, 41, 30, 34, 2, 40]","[39, 25, 28, 24, 41, 39, 36, 2, 39, 8, 35, 14, 11, 33, 35, 41, 30, 34, 2, 34]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0039,"[4, 2, 9, 6, 32, 9, 11, 17, 16, 25, 6, 30, 39, 6, 10, 6, 30, 19, 6, 39, 25, 27, 8, 33, 36, 5, 30, 17, 19, 6, 40]","[17, 2, 9, 6, 32, 9, 11, 17, 16, 25, 6, 30, 39, 6, 10, 6, 30, 19, 6, 39, 25, 27, 8, 33, 36, 5, 30, 17, 19, 6, 34]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0040,"[14, 6, 34, 2, 32, 31, 11, 40, 26, 37, 39, 12, 30, 17, 1, 39, 14, 6, 9, 25, 6, 40, 27, 12, 29, 6, 7, 12, 32, 24, 25, 33]","[14, 6, 34, 2, 32, 31, 11, 34, 26, 37, 39, 12, 30, 17, 1, 39, 14, 6, 9, 25, 6, 34, 27, 12, 29, 6, 7, 12, 32, 24, 25]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0041,"[29, 25, 30, 39, 14, 6, 28, 14, 6, 28, 23, 31, 11, 14, 11, 36, 36, 37, 16, 33, 25, 4, 2, 34, 32, 5, 28]","[29, 25, 30, 39, 14, 6, 28, 14, 6, 28, 23, 31, 11, 31, 11, 36, 36, 37, 16, 33, 25, 4, 2, 34, 32, 5, 28]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0042,"[24, 14, 11, 27, 11, 17, 24, 25, 6, 27, 34, 32, 28, 19, 6, 30, 24, 6, 40, 32, 2, 40, 5, 9, 2, 30, 2, 38, 4, 2, 34, 27, 5, 35]","[24, 14, 11, 27, 11, 17, 24, 25, 6, 27, 34, 32, 28, 19, 6, 30, 24, 6, 34, 32, 2, 34, 5, 9, 2, 30, 2, 38, 17, 2, 34, 27, 5, 35]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0045,"[24, 25, 29, 37, 38, 17, 2, 39, 19, 6, 41, 40, 27, 39, 14, 6, 2, 36, 28, 25, 41, 40, 24, 25, 24, 41, 17, 27, 12, 29]","[24, 25, 29, 37, 37, 17, 2, 39, 19, 6, 41, 34, 27, 39, 14, 6, 2, 36, 28, 25, 41, 34, 24, 25, 24, 41, 17, 27, 12, 29]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0046,"[4, 2, 23, 1, 28, 22, 19, 6, 34, 36, 24, 6, 29, 24, 1, 14, 6, 40, 9, 14, 6, 30, 6, 7, 39, 6, 10, 34, 12, 17, 2, 30, 22, 6, 33]","[17, 2, 23, 2, 28, 22, 19, 6, 34, 36, 24, 6, 29, 24, 1, 14, 6, 34, 9, 14, 6, 30, 6, 7, 39, 6, 10, 34, 12, 17, 2, 30, 22, 6, 33]","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0047,"[27, 28, 31, 11, 34, 16, 6, 34, 14, 6, 17, 24, 6, 29, 23, 28, 25, 29, 17, 4, 2, 39, 14, 6, 36, 22, 41, 7, 40, 12, 38, 4, 12, 39, 11, 28, 22, 17, 8, 23]","[23, 28, 31, 11, 34, 16, 6, 34, 14, 6, 17, 24, 6, 29, 23, 28, 25, 29, 17, 17, 2, 39, 14, 6, 36, 22, 41, 7, 34, 12, 22, 17, 12, 39, 11, 28, 22, 17, 8, 27]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
L2_arctic_WAV/SVBI_arctic_a0048,"[24, 25, 28, 11, 27, 36, 41, 36, 4, 2, 24, 41, 7, 27, 1, 35, 6, 22, 29, 8, 33, 27, 28, 31, 11, 34, 28, 25]","[24, 25, 28, 11, 27, 36, 41, 36, 17, 2, 24, 41, 30, 27, 1, 35, 6, 22, 29, 8, 33, 27, 28, 31, 11, 34, 28, 25]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0051,"[4, 2, 28, 19, 6, 34, 39, 12, 40, 2, 38, 2, 17, 5, 28, 2, 27, 2, 36, 14, 6, 38, 1, 25, 27, 12, 28, 1, 22, 19, 6, 30, 36, 28, 25, 36, 6, 30, 36, 6, 17, 39, 6, 10, 26, 5, 28, 31, 11]","[17, 2, 28, 19, 6, 34, 39, 12, 40, 2, 38, 2, 17, 5, 28, 2, 27, 2, 36, 14, 6, 31, 11, 1, 25, 27, 12, 28, 1, 22, 19, 6, 30, 36, 28, 25, 36, 6, 30, 36, 6, 17, 39, 6, 17, 26, 5, 28, 31, 11]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0052,"[6, 36, 39, 2, 40, 2, 27, 26, 11, 33, 25, 2, 34, 27, 31, 11, 6, 30, 34, 6, 17, 2, 30, 34]","[6, 36, 39, 2, 40, 2, 27, 26, 11, 33, 25, 2, 34, 27, 31, 11, 6, 30, 34, 6, 17, 2, 30, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0053,"[34, 12, 17, 2, 30, 28, 25, 24, 6, 40, 22, 6, 7, 23, 1, 40, 27, 28, 31, 11, 40, 17, 36, 14, 6, 36, 28, 25, 31, 11, 38, 1, 4, 2, 24, 41, 7, 27, 1, 35, 25, 22]","[34, 12, 17, 2, 30, 28, 25, 24, 25, 34, 22, 6, 7, 2, 34, 27, 28, 31, 11, 40, 17, 36, 14, 6, 36, 28, 25, 31, 11, 2, 17, 2, 24, 41, 7, 27, 2, 35, 25, 22]","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0054,"[4, 5, 33, 39, 2, 40, 30, 12, 10, 6, 7, 8, 30, 4, 12, 33, 3, 27]","[17, 5, 33, 39, 2, 34, 30, 12, 36, 6, 7, 8, 30, 17, 12, 33, 3, 27]","[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0058,"[14, 6, 27, 19, 6, 29, 22, 33, 1, 6, 30, 22, 1, 29, 19, 6, 9, 2, 30, 29, 8, 33, 14, 11, 36, 12, 38, 27, 26, 11, 33, 25, 3, 34, 2, 36, 25, 4, 41, 30, 5, 30, 25, 10, 6, 7, 5, 28, 34]","[14, 6, 27, 19, 6, 29, 22, 33, 1, 6, 30, 22, 1, 29, 19, 6, 9, 2, 30, 29, 8, 33, 31, 11, 36, 12, 22, 27, 26, 11, 33, 25, 3, 34, 2, 36, 25, 17, 41, 30, 5, 30, 25, 36, 6, 7, 5, 28, 34]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0059,"[24, 6, 40, 6, 29, 41, 27, 26, 37, 28, 6, 36, 2, 32, 6, 33, 2, 30, 34, 39, 8, 40, 23, 8, 30]","[24, 6, 34, 6, 29, 41, 27, 26, 37, 28, 6, 36, 2, 32, 6, 33, 2, 30, 34, 39, 8, 34, 23, 8, 30]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0060,"[5, 30, 25, 39, 19, 6, 30, 31, 11, 39, 12, 30, 34, 8, 24, 1, 28, 14, 6, 27, 4, 41, 36]","[5, 30, 25, 39, 19, 6, 30, 31, 11, 39, 12, 30, 34, 8, 24, 1, 28, 14, 6, 27, 17, 41, 36]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0062,"[4, 2, 29, 5, 30, 34, 36, 5, 33, 17, 6, 30, 36, 2, 25, 35, 12, 4, 1, 40, 22, 19, 6, 34]","[17, 2, 29, 5, 30, 34, 36, 5, 33, 6, 30, 36, 2, 25, 35, 12, 4, 2, 34, 22, 19, 6, 34]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0063,"[26, 5, 34, 6, 36, 39, 2, 40, 2, 29, 41, 30, 24, 37, 41, 34, 36, 2, 34, 36, 33, 19, 6, 30, 18, 1]","[26, 5, 34, 6, 36, 39, 2, 40, 2, 29, 41, 30, 24, 37, 41, 34, 36, 2, 34, 36, 33, 19, 6, 30, 18, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0064,"[4, 2, 22, 8, 33, 10, 2, 30, 17, 22, 6, 22, 10, 17, 19, 6, 40, 32, 41, 34, 36, 39, 6, 4, 14, 11, 36, 5, 30, 25, 17, 6, 38, 5, 28, 2, 32, 29, 2, 30, 36, 34]","[17, 2, 22, 8, 33, 36, 2, 30, 17, 22, 6, 22, 10, 17, 19, 6, 34, 32, 41, 34, 36, 39, 6, 36, 14, 11, 36, 5, 30, 25, 17, 5, 38, 5, 28, 2, 32, 29, 2, 30, 36, 34]","[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0065,"[4, 19, 6, 27, 28, 31, 11, 40, 17, 30, 14, 11, 2, 30, 36, 6, 28, 24, 6, 40, 22, 6, 7, 23, 1, 40, 39, 1, 28, 14, 6, 27, 27, 8, 33, 17, 40, 12, 38, 34, 36, 25, 28]","[17, 19, 6, 27, 28, 31, 11, 34, 36, 30, 14, 11, 2, 30, 36, 6, 28, 24, 6, 34, 22, 6, 7, 2, 34, 39, 1, 28, 14, 6, 27, 27, 8, 17, 34, 12, 22, 34, 36, 25, 28]","[1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
L2_arctic_WAV/SVBI_arctic_a0067,"[9, 11, 33, 28, 25, 14, 6, 39, 6, 28, 6, 27, 34, 27, 26, 37, 40, 26, 37, 9, 25, 27, 33, 14, 6, 17]","[9, 2, 28, 25, 14, 6, 6, 28, 6, 27, 34, 27, 26, 37, 40, 26, 37, 9, 25, 27, 33, 14, 6, 17]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
