Path,Canonical,Transcript
L2_arctic_WAV/HJK_arctic_a0019,a I f A l o U d D @ l a I n @ v D @ p_h r/ @ p_h o U z d r/ e I l r/ o U d l U k_h I N f r/ 3` tS { n s I z,a I f A l o U d d @ l a I n @ v D @ p_h r/ @ p_h o U z d r/ e I l r/ o U t_h l U k_h I N f r/ 3` tS { n s I s
L2_arctic_WAV/HJK_arctic_a0020,k_h l V b z @ n d b O l z { n d s I t_h i z g r/ u t_h u b i o U n l i m E m 3` i z,k_h l V b s @ n d b O l s { n d s I t_h i s g r/ u t_h u b i o U n l i m E m 3` i s
L2_arctic_WAV/HJK_arctic_a0021,I t_h f E r/ l i k_h l V b d m i I n t_h u r/ E k_h @ g n a I z I N I t_h,I t_h f E r/ l i k_h l V b d m i I n t_h u r/ E k_h @ g n a I s I N I t_h
L2_arctic_WAV/HJK_arctic_a0022,h A r/ d l i w 3` A r/ p_h l { n z m e I d p_h V b l I k_h b i f O r/ w i w 3` m E t_h b a I p_h a U 3` f @ l A p_h @ z I S @ n,h A r/ d l i w 3` A r/ p_h l { n s m e I d p_h O b l I k_h b i f O r/ w i w 3` m E t_h b a I p_h a U 3` f @ l A p_h @ z I S @ n
L2_arctic_WAV/HJK_arctic_a0023,@ k_h A m b @ n e I S @ n @ v k_h @ n e I d i @ n k_h { p_h I t_h @ l k_h w I k_h l i O r/ g @ n a I z d { n d p_h @ t_h I S @ n d f r/ 3` D @ s e I m p_h r/ I v I l @ dZ @ z,@ k_h A m b @ n e I S @ n @ v k_h @ n e I d i @ n k_h { p_h I t_h @ l k_h w I k_h l i O r/ g @ n a I s d { n d p_h @ t_h I S @ n d f r/ 3` D @ s e I m p_h r/ I v I l @ dZ @ s
L2_arctic_WAV/HJK_arctic_a0024,I t_h w V z m a I r/ I p_h O r/ t_h s f 3` m D @ n O r/ T w I tS tS i f l i I n d u s t_h p_h i p_h @ l t_h u b a I,I t_h w V s m a I r/ I s p_h O r/ t_h s f 3` m D @ n 3` r/ T w I tS tS I f l i I n d u s t_h p_h i p_h @ l t_h u b a I
L2_arctic_WAV/HJK_arctic_a0025,a I w V z @ b a U t_h t_h I d u D I s w E n k_h u l 3` dZ V dZ m @ n t_h p_h r/ i v e I l d,a I w V s @ b a U t_h t_h I d u d I s w E n k_h u l 3` dZ V dZ m @ n t_h p_h r/ i v e I l t_h
L2_arctic_WAV/HJK_arctic_a0026,I t_h @ k_h 3` d t_h @ m i D { t_h D E r/ w U d h { v t_h u b i { n @ k_h a U n t_h I N,I t_h @ k_h 3` r/ r/ @ m i d { t_h d E r/ w U d h { v t_h u b i { n @ k_h a U n t_h I N
L2_arctic_WAV/HJK_arctic_a0027,t_h u m a I s 3` p_h r/ a I z h i b i g { n t_h I S o U { k_h S @ l I n T u z i { z @ m I n m a I f e I v 3`,t_h u m a I s 3` p_h r/ a I s h i b i g { n t_h I S o U { k_h S @ l I n t_h u s i { s @ m I n m a I f e I v 3`
L2_arctic_WAV/HJK_arctic_a0028,r/ A b 3` i b r/ a I b 3` i f r/ O d,r/ A b 3` i b r/ a I b 3` i f r/ a U d
L2_arctic_WAV/HJK_arctic_a0029,D E r/ f O r/ s I z w 3` O l r/ E d i m u v I N I n t_h u D @ n O r/ T k_h V n t_h r/ i,d E r/ f O r/ s I s w 3` O l r/ { d i m u v I N I n t_h u D @ n O r/ s k_h V n t_h r/ i
L2_arctic_WAV/HJK_arctic_a0030,a I h { d f e I T I n D E m,a I h { d f e I T I n D { m
L2_arctic_WAV/HJK_arctic_a0031,D e I w 3` T r/ i h V n d r/ @ d j A r/ d z @ p_h A r/ t_h,d e I w 3` T r/ i h V n d r/ @ d j A r/ d z @ p_h A r/ t_h
L2_arctic_WAV/HJK_arctic_a0032,s I n s D E n s V m m I s t_h I r/ i @ s f O r/ s h { z b I n f a I t_h I N V s { t_h E v r/ i s t_h E p_h,s I n s d { n s V m m I s t_h I r/ i @ s f O r/ s h { s b I n f a I t_h I N V s { t_h E v r/ i s t_h E p_h
L2_arctic_WAV/HJK_arctic_a0036,S i t_h 3` n d I n { t_h D i h o U t_h E l,S i t_h 3` n d I n { t_h d i h o U t_h E l
L2_arctic_WAV/HJK_arctic_a0037,a I w V z D i o U n l i w V n h u r/ I m e I n d s I t_h I N,a I w V z D i o U n l i w V n h u r/ I m e I n d s i t_h I N
L2_arctic_WAV/HJK_arctic_a0038,w I l h { v t_h u w O tS A r/ tS { n s I z,w I l h { v t_h u w O tS A r/ tS { n s I s
L2_arctic_WAV/HJK_arctic_a0039,D V S I p_h S U d b i I n w I D I n @ w i k_h O r/ t_h E n d e I z,d V S i p_h S U d b i I n w I d I n @ w i k_h O r/ t_h E n d e I s
L2_arctic_WAV/HJK_arctic_a0040,a I s @ p_h o U z j u w V n d 3` w a I S i I z k_h V m I N V p_h h i r/,a I s @ p_h o U s j u w V n d 3` w a I S i I s k_h V m I N V p_h h i r/
L2_arctic_WAV/HJK_arctic_a0041,m i n w a I l a I l g o U a U t_h t_h I b r/ i D @ s p_h E l,m i n w a I l a I l g o U a U t_h t_h I b i t_h @ s p_h E l
L2_arctic_WAV/HJK_arctic_a0042,h a U k_h U d h i I k_h s p_h l e I n h I z p_h @ z E S @ n @ v D @ s k_h E tS,h a U k_h U d h i I k_h s p_h l e I n h I s p_h @ z E S @ n @ v D @ s k_h { tS
L2_arctic_WAV/HJK_arctic_a0045,h i m u v d @ w e I E z k_h w a I @ t_h l i { z h i h { d k_h V m,h i m u v d @ w e I E s k_h w a I @ t_h l i { s h i h { d k_h V m
L2_arctic_WAV/HJK_arctic_a0046,D @ g 3` l f e I s t_h h I m h 3` a I z S a I n I N w I T s V d @ n f I r/,d @ g 3` l f e I s t_h h I m h 3` a I s S a I n I N w I T s V d @ n f I r/
L2_arctic_WAV/HJK_arctic_a0047,k_h l o U s b i s a I d h I m g l i m d D @ w a I t_h f { N z V v D @ w U l f d O g,k_h l o U s b i s a I d h I m g l i m d D @ w a I t_h f { N s V v D @ w U l f d o U k_h
L2_arctic_WAV/HJK_arctic_a0048,h i l U k_h t_h { t_h D @ h { N k_h 3` tS I f m O r/ k_h l o U s l i,h i l U k_h t_h { t_h D @ h { N k_h 3` tS I f m O r/ k_h l o U s l i
L2_arctic_WAV/HJK_arctic_a0051,D @ l e I s w V z V v @ d E l @ k_h @ t_h a I v 3` i k_h V l 3` f e I n t_h l i t_h I n t_h I d w I D j E l o U,d @ l e I s w V z V v @ d E l @ k_h @ t_h a I v 3` i k_h O l 3` f e I n t_h l i t_h I n t_h I d w I d j E l o U
L2_arctic_WAV/HJK_arctic_a0052,I t_h w V z @ k_h j U r/ i @ s k_h o U I n s I d @ n s,I t_h w V s @ k_h j U r/ i @ s k_h o U I n s I d @ n s
L2_arctic_WAV/HJK_arctic_a0053,s V d @ n l i h I z f I N g 3` z k_h l o U z d t_h a I t_h l i o U v 3` D @ h { N k_h 3` tS I f,s V d @ n l i h i z f I N g 3` s k_h l o U s d t_h a I t_h l i o U v 3` d @ h { N k_h 3` tS I f
L2_arctic_WAV/HJK_arctic_a0054,D E r/ w V z n V T I N A n D @ r/ A k_h,d E r/ w V z n V T I N A n D @ r/ A k_h
L2_arctic_WAV/HJK_arctic_a0058,a I k_h e I m f r/ 3` I n f O r/ m e I S @ n m O r/ a U t_h @ v k_h j U r/ i A s @ t_h i D { n E n i T I N E l s,a I k_h e I m f r/ 3` I n f O r/ m e I S @ n m O r/ a U t_h @ v k_h j U r/ i A s @ t_h i d { n E n i t_h I N E l s
L2_arctic_WAV/HJK_arctic_a0059,h I z I m { k_h j u l I t_h @ p_h I r/ @ n s w @ z g O n,h i s I m { k_h j u l e I t_h @ p_h I r/ @ n s w @ s g O n
L2_arctic_WAV/HJK_arctic_a0060,E n i w e I n o U w V n s O h 3` l a I k_h D { t_h,E n i w e I n o U w V n s O h 3` l a I k_h d { t_h
L2_arctic_WAV/HJK_arctic_a0062,D @ m E n s t_h E r/ d I n t_h u i tS V D 3` z f e I s,d @ m { n s t_h E r/ d I n t_h u i tS V d 3` s f e I s
L2_arctic_WAV/HJK_arctic_a0063,j E s I t_h w V z @ m { n h u { s t_h @ s t_h r/ e I n dZ 3`,j E s I t_h w V s @ m { n h u { s t_h @ s t_h r/ e I n dZ 3`
L2_arctic_WAV/HJK_arctic_a0064,D @ f O r/ T @ n d f I T d e I z p_h { s t_h w I D a U t_h E n i d I v E l @ p_h m @ n t_h s,d @ f O r/ T @ n d f I t_h d e I s p_h { s t_h w I d a U t_h E n i d I v E l @ p_h m @ n t_h s
L2_arctic_WAV/HJK_arctic_a0065,D e I k_h l o U z d n a U @ n t_h I l h I z f I N g 3` z w 3` l a I k_h k_h O r/ d z @ v s t_h i l,d e I k_h l o U s d n a U @ n t_h I l h I s f I N g 3` s w 3` l a I k_h k_h O r/ d s @ v s t_h I l
L2_arctic_WAV/HJK_arctic_a0067,S U r/ l i a I w @ l I k_h s k_h j u z j u S i k_h r/ a I d,S U r/ l i a I w @ l I k_h s k_h j u s j u S i k_h r/ a I d
L2_arctic_WAV/HJK_arctic_a0071,h w V t_h w V z D i A b dZ E k_h t_h @ v j U r/ l I t_h @ l s E n s e I S @ n,h w V t_h w V s d i A b dZ E k_h t_h @ v j U r/ l I t_h @ l s E n s e I S @ n
L2_arctic_WAV/HJK_arctic_a0073,D @ p_h r/ @ m o U t_h 3` z a I z w 3` h E v i w I D l I t_h @ l p_h V f i b { g z V n d 3` D E m,d @ p_h r/ @ m o U t_h 3` s a I s w 3` h { v i w I d l I t_h @ l p_h V f i b { g s V n d 3` d { m
L2_arctic_WAV/HJK_arctic_a0075,D E r/ h { z b I n @ tS e I n dZ S i I n 3` V p_h t_h I d h I m,d E r/ h { s b I n @ tS e I n dZ S i I n 3` V p_h t_h I d h I m
L2_arctic_WAV/HJK_arctic_a0076,D @ g r/ e I a I z f A l t_h 3` d D @ f l V S d i p_h @ n d,d @ g r/ e I a I z f A l t_h 3` d d @ f l V S d i p_h @ n d
L2_arctic_WAV/HJK_arctic_a0077,I t_h I z D V f a I 3` p_h A r/ t_h l i S i s E d,I t_h I z d V f a I 3` p_h A r/ t_h l i S i s { d
L2_arctic_WAV/HJK_arctic_a0078,D E n { n d { t_h s V p_h 3` h i t_h r/ a I d t_h @ f { D @ m h 3`,d { n { n d { t_h s V p_h 3` h i t_h r/ a I d t_h @ f { T @ m h 3`
L2_arctic_WAV/HJK_arctic_a0079,I t_h w V z @ l A r/ dZ k_h @ n u,I t_h w V z @ l A r/ S k_h @ n u
L2_arctic_WAV/HJK_arctic_a0081,h w V t_h I f S i d I d n A t_h k_h V m t_h I D @ r/ A k_h,h w V t_h I f S i d I d n A t_h k_h V m t_h I d @ r/ A k_h
L2_arctic_WAV/HJK_arctic_a0082,h I z f e I s w @ z s t_h r/ i m I N w I D b l V d,h I s f e I s w @ s s t_h r/ i m I N w I d b l V t_h
L2_arctic_WAV/HJK_arctic_a0085,@ t_h r/ I k_h @ l V v f r/ E S b l V d r/ { n o U v 3` h I z f e I s,@ t_h r/ I k_h @ l V v f r/ { S b l V d r/ { n o U v 3` h I z f e I s
L2_arctic_WAV/HJK_arctic_a0086,d E T h { d k_h V m w I D t_h E r/ @ b @ l s V d @ n n @ s,d { T h { d k_h V m w I t_h t_h E r/ @ b @ l s V d @ n n @ s
L2_arctic_WAV/HJK_arctic_a0088,h i m e I d S U r/ D { t_h D @ m { g @ z i n w @ z l o U d I d { n d r/ i z u m d h I z p_h { d l I N,h i m e I d S U r/ d { t_h d @ m { g @ Z i n w @ z l o U d I d { n d r/ i dZ u m d h I z p_h { d l I N
L2_arctic_WAV/HJK_arctic_a0089,D @ n a I t_h g l o U w V z t_h r/ E tS 3` @ s t_h I S u t_h b a I,d @ n a I t_h g l o U w V z t_h r/ E tS 3` @ s t_h I S U t_h b a I
L2_arctic_WAV/HJK_arctic_a0090,D @ s I N I N v O I s @ p_h r/ o U tS t_h r/ { p_h @ d l i,d @ s I N N v O I s @ p_h r/ o U tS t_h r/ { p_h @ d l i
L2_arctic_WAV/HJK_arctic_a0091,h I z b l V d g r/ u h A t_h w I D r/ e I dZ { t_h D @ T O t_h,h I s b l O d g r/ u h A t_h w I d r/ e I dZ { t_h D @ T O t_h
L2_arctic_WAV/HJK_arctic_a0092,h i w E n t_h d a U n I n m I d s t_h r/ i m s 3` tS I N D @ S { d o U z @ v b o U T S O r/ z,h i w E n t_h d a U n I n m i d s t_h r/ i m s 3` tS I N D @ S { d o U s @ v b o U T S O r/ s
L2_arctic_WAV/HJK_arctic_a0093,f r/ 3` @ f U l m I n @ t_h h i k_h r/ a U tS t_h { n d l I s @ n d,f r/ 3` @ f u l m I n @ t_h h i k_h r/ a U tS t_h { n d l I s @ n t_h
L2_arctic_WAV/HJK_arctic_a0094,h i h { d b E r/ l i E n t_h 3` d D I s w E n h i s O D V g l o U V v @ f a I 3`,h i h { d b E r/ l i E n t_h 3` d d E s w E n h i s O D V g l o U V v @ f a I 3`
L2_arctic_WAV/HJK_arctic_a0095,@ b I g k_h { n v @ s t_h E n t_h w V z D @ f 3` s t_h T I N t_h @ k_h V m w I T I n h I z v I Z @ n,@ b I g k_h { n v @ s t_h E n t_h w V s d @ f 3` s t_h t_h I N t_h @ k_h V m w I T I n h I z v I dZ @ n
L2_arctic_WAV/HJK_arctic_a0096,p_h 3` h { p_h s S i h { d O l r/ E d i m E t_h h 3` f e I t_h @ l I t_h @ l d i p_h 3` I n D @ f O r/ @ s t_h,p_h 3` h { p_h s S i h { d O l r/ E d i m { t_h h 3` f e I t_h @ l I t_h @ l d i p_h 3` I n D @ f O r/ @ s t_h
L2_arctic_WAV/HJK_arctic_a0097,D E n j u k_h { n 3` e I n dZ j 3` s E l f k_h V m f 3` t_h @ b l i @ m V N D i z r/ o U b z I n D @ b o U,d { n j u k_h { n 3` e I n dZ j 3` s E l f k_h V m f 3` t_h @ b l i @ m V N d i s r/ o U b s I n d @ b o U
L2_arctic_WAV/HJK_arctic_a0098,S { l a I k_h E r/ i j u,S E l a I k_h E r/ i j u
L2_arctic_WAV/HJK_arctic_a0099,@ m { d n I N dZ O I p_h a U n d I d I n h I z b r/ e I n,@ m { d n I N dZ O I p_h a U n d I d I n h I s b r/ e I n
L2_arctic_WAV/HJK_arctic_a0100,j u m V s t_h s l i p_h h i 3` dZ d,j u m V s t_h s l i p_h h i 3` Z d
L2_arctic_WAV/HJK_arctic_a0101,j u j u w U d n A t_h k_h i p_h D @ t_h r/ u T f r/ V m m i,j u j u w U d n A t_h k_h i p_h d @ t_h r/ u T f r/ V m m i
L2_arctic_WAV/HJK_arctic_a0102,h i w @ l f A l o U V s s u n,h i w @ l f A l o U V s s u n
L2_arctic_WAV/HJK_arctic_a0103,b V t_h D E r/ k_h e I m n o U p_h r/ A m @ s f r/ V m D @ b o U V v D @ k_h @ n u,b V t_h d E r/ k_h e I m n o U p_h r/ A m @ s f r/ V m d @ b o U V v d @ k_h @ n u
L2_arctic_WAV/HJK_arctic_a0104,S i w V z s l i p_h I N V n d 3` h I z p_h r/ @ t_h E k_h S @ n { z s w i t_h l i { z @ tS a I l d,S i w V z s l i p_h I N V n d 3` h I s p_h r/ @ t_h E k_h S @ n { d z s w i t_h l i { d s @ tS a I l d
L2_arctic_WAV/HJK_arctic_a0105,o U n l i I t_h I z s o U w V n d 3` f @ l s o U O l m o U s t_h I m p_h A s @ b @ l t_h I b I l i v,o U n l i I t_h I t_h s s o U w V n d 3` f @ l s o U O l m o U s t_h I m p_h A s @ b @ l t_h I b I l i v
L2_arctic_WAV/HJK_arctic_a0106,D i i m o U S @ n w I tS S i h { d s @ p_h r/ E s t_h b 3` s t_h f O r/ T n a U I n @ tS o U k_h I N s A b,d i i m o U S @ n w I tS S i h { d s @ p_h r/ E s t_h b 3` s t_h f O r/ T n a U I n @ tS o U k_h I N s A b
L2_arctic_WAV/HJK_arctic_a0107,I f j u o U n l i k_h U d n o U h a U a I T { N k_h j u,I f j u o U n l i k_h U d n o U h a U a I T { N k_h j u
L2_arctic_WAV/HJK_arctic_a0108,h i w e I d I d I n t_h u D i E dZ @ v D @ w O t_h 3` { n d b i g { n s k_h r/ V b I N h I m s E l f,h i w e I d I d I n t_h u d i { dZ @ v D @ w O t_h 3` { n d b i g { n s k_h r/ V b I N h I m s E l f
L2_arctic_WAV/HJK_arctic_a0109,d u j u n o U D { t_h j u 3` S e I k_h I N m a I k_h A n f @ d @ n s I n j u,d u j u n o U d { t_h j u 3` S e I k_h I N m a I k_h A n f @ d @ n s I n j u
L2_arctic_WAV/HJK_arctic_a0111,I n s t_h E d h i dZ O I n d h 3` { n d D e I e I t_h l a I k_h t_h u h V N g r/ i tS I l d r/ @ n,I n s t_h { d h i dZ O I n d h 3` { n d d e I e I t_h l a I k_h t_h u h V N g r/ i tS I l d r/ @ n
L2_arctic_WAV/HJK_arctic_a0112,h i w V z w u n d I d I n D i A r/ m,h i w V s w u n d I d I n d i A r/ m
L2_arctic_WAV/HJK_arctic_a0113,a I s @ p_h o U z j u p_h I k_h t_h D { t_h l I N g o U V p_h @ m V N D i I n d i @ n z,a I s @ p_h o U s j u p_h I k_h t_h d { t_h l I N g o U O p_h @ m V N d i I n d i @ n z
L2_arctic_WAV/HJK_arctic_a0115,h i h { d n o U I k_h s k_h j u s f r/ 3` D @ f i l I N z w I tS w 3` 3` a U z d I n h I m,h i h { d n o U I k_h s k_h j u s f r/ 3` d @ f I l I N z w I tS w 3` 3` a U s d I n h I m
L2_arctic_WAV/HJK_arctic_a0116,w V z I t_h D @ r/ A n d I v u V v D o U z h u w 3` s t_h r/ a I v I N t_h @ w 3` k_h h I z r/ u @ n,w V z I t_h D @ r/ A n d I v u V v d o U s h u w 3` s t_h r/ a I v I N t_h @ w 3` k_h h I z r/ u i n
L2_arctic_WAV/HJK_arctic_a0117,S i { d I d w I D dZ E n j @ w @ n s I m p_h @ T i I n h 3` f e I s { n d v O I s,S i { d I d w I d dZ { n j @ w @ n s I m p_h @ T i I n h 3` f e I s { n d b O I s
L2_arctic_WAV/HJK_arctic_a0120,m a I r/ a I t_h f U t_h f i l z l a I k_h D { t_h @ v @ tS a I n i z d E b j @ t_h A n t_h,m a I r/ a I t_h f U t_h f i l s l a I k_h d { t_h @ v @ tS a I n i z d E b j @ t_h A n t_h
L2_arctic_WAV/HJK_arctic_a0121,D e I e I t_h d I n 3` { t_h D @ f I T { n d r/ E s t_h I d f r/ 3` t_h u a U 3` z,d e I e I t_h d I n 3` { t_h D @ f I T { n d r/ { s t_h I d f r/ 3` t_h u a U 3` s
L2_arctic_WAV/HJK_arctic_a0122,t_h u j I r/ z @ g o U a I g e I v V p_h s I v @ l I z e I S @ n f r/ 3` D I s,t_h u j I r/ s @ g o U a I g e I v V p_h s I v @ l I Z e I S @ n f r/ 3` d I s
L2_arctic_WAV/HJK_arctic_a0123,S i h { d d a I d f 3` m k_h o U l d @ n d s t_h A r/ v e I S @ n,S i h { d d a I d f 3` m k_h o U l d @ n d s t_h 3` r/ v e I S @ n
L2_arctic_WAV/HJK_arctic_a0125,h i w V z d I t_h 3` m @ n d n a U t_h u m e I n t_h e I n @ m O r/ s 3` t_h @ n h o U l d @ p_h A n h I m s E l f,h i w V s d I t_h 3` m @ n d n a U t_h u m e I n t_h e I n @ m O r/ s 3` t_h @ n h o U l d @ p_h A n h I m s E l f
L2_arctic_WAV/HJK_arctic_a0126,i tS d e I S i b i k_h e I m @ m O r/ v a I t_h @ l p_h A r/ t_h @ v h I m,I tS d e I S i b i k_h e I m @ m O r/ v a I t_h @ l p_h A r/ t_h @ v h I m
L2_arctic_WAV/HJK_arctic_a0127,I t_h w V z @ t_h E m t_h e I S @ n b V t_h h i r/ i z I s t_h I d I t_h,I t_h w V s @ t_h E m t_h e I S @ n b V t_h h i r/ i dZ I s t_h I d I t_h
L2_arctic_WAV/HJK_arctic_a0128,D I s w V n h o U p_h w V z d I s t_h r/ O I d { z k_h w I k_h l i { z I t_h w V z b O r/ n,d I s w V n h o U p_h w V s d I s t_h r/ O I d { s k_h w I k_h l i { s I t_h w V s b O r/ n
L2_arctic_WAV/HJK_arctic_a0129,h 3` f e I s w V z @ g E n s t_h h I z b r/ E s t_h,h 3` f e I s w V z @ g { n s t_h h I z b r/ E s t_h
L2_arctic_WAV/HJK_arctic_a0130,S i w V z h I z n a U f 3` E v 3`,S i w V s h I s n a U f 3` E v 3`
L2_arctic_WAV/HJK_arctic_a0131,p_h r/ A v @ d @ n s h { d d I l I v 3` d h I m T r/ u D @ m e I l s t_h r/ @ m,p_h r/ A v @ d @ n s h { d d I l I v 3` d h I m T r/ u d @ m e I l s t_h r/ @ m
L2_arctic_WAV/HJK_arctic_a0134,h i o U b e I d D @ p_h r/ E S 3` @ v h 3` h { n d,h i o U b e I d d @ p_h r/ E S 3` @ v h 3` h { n d
L2_arctic_WAV/HJK_arctic_a0136,@ b a U t_h h I m E v r/ i w E r/ w 3` D i E v @ d @ n s @ z @ v l V g Z 3` i { n d @ v e I dZ,@ b O t_h h I m E v r/ i w E r/ w 3` d i E v @ d @ n s @ s @ v l V g Z 3` i { n d @ v e I S
L2_arctic_WAV/HJK_arctic_a0137,D E n h i s t_h E p_h t_h b { k_h w I D @ l o U k_h r/ a I @ v p_h l E Z 3`,d { n h i s t_h E p_h t_h b { k_h w I d @ l o U k_h r/ a I @ v p_h l E dZ 3`
L2_arctic_WAV/HJK_arctic_a0139,h i t_h o U l d h I m s E l f D { t_h { z h i w A S t_h h I m s E l f { n d g r/ u m d h I z d I S E v @ l d k_h l o U D z,h i t_h o U l d h I m s E l f D { t_h { z h i w A S t_h h I m s E l f { n d g r/ u m d h I z d I S I v @ l d k_h l o U D s
L2_arctic_WAV/HJK_arctic_a0143,A a I h { d f 3` g A t_h @ n h i I k_h s k_h l e I m d,A a I h { d f 3` g A t_h @ n h i I k_h s k_h l e I m d
L2_arctic_WAV/HJK_arctic_a0144,b V t_h D E r/ w V z s V m T I N i v I n m O r/ s t_h A r/ t_h @ l I N D { n D I s r/ i z E m b l @ n s,b V t_h d E r/ w V d s s V m T I N i v I n m O r/ s t_h A r/ t_h l I N d { n d I s r/ i z E m b l @ n s
L2_arctic_WAV/HJK_arctic_a0145,a I h { v t_h I b i k_h E r/ f @ l V v D E m { z D e I t_h I r/ v E r/ i i z @ l i,a I h { v t_h I b i k_h E r/ f @ l V v d { m { z D e I t_h I r/ v E r/ i i z @ l i
L2_arctic_WAV/HJK_arctic_a0148,n a U D i z T I N z h { d b I n s t_h r/ V k_h d E d w I T I n h I m,n a U d i s T i N s h { d b I n s t_h r/ V k_h d { d w I T I n h I m
L2_arctic_WAV/HJK_arctic_a0168,l o U b U S h w I p_h t_h h I m I n D @ f e I s { n d l E f t_h n o U s t_h I N,l o U b U S h w I p_h t_h h I m I n D @ f e I s { n d l E f t_h n o U s t_h I N
L2_arctic_WAV/HJK_arctic_a0178,E v r/ i b o U n I n h 3` e I dZ d b A d i s i m d b r/ o U k_h @ n O r/ d I s l o U k_h e I t_h I d,E v r/ i b o U n I n h 3` e I dZ d b A d i s i m d b r/ u k_h @ n O r/ d I s l o U k_h e I t_h I d
L2_arctic_WAV/HJK_arctic_a0209,I t_h w V z n A t_h @ l A r/ dZ l e I k_h { n d O l m o U s t_h r/ a U n d,I t_h w V z n A t_h @ l A r/ S l e I k_h { n d O l m o U s t_h r/ V n d
L2_arctic_WAV/HJK_arctic_a0233,a I n E v 3` @ l a U w V t_h k_h { n t_h b i tS e I n dZ d t_h u @ n O I m i,a I n E v 3` @ l a U w V t_h k_h { n t_h b i tS e I n dZ d t_h u @ n O I m i
L2_arctic_WAV/HJK_arctic_a0258,s o U k_h t_h I n s i w A t_h 3` D e I O f s E t_h D i h i t_h r/ e I z,s o U k_h t_h I n s i w A t_h 3` D e I O f s E t_h d i h i t_h r/ e I s
L2_arctic_WAV/HJK_arctic_a0260,n o U b A d i n j u h I z h I s t_h 3` i D e I V v D @ h U n t_h @ l i s t_h @ v O l,n o U b A d i n j u h i s h i s t_h 3` i d e I V v D @ h U n t_h @ l E s t_h @ v O l
L2_arctic_WAV/HJK_arctic_a0271,n a U p_h l i z g I v @ p_h l e I n s t_h e I t_h m @ n t_h V v w V t_h @ k_h 3` d,n a U p_h l i s g i v @ p_h l e I n s t_h e I t_h m E n t_h V v w V t_h @ k_h 3` d
L2_arctic_WAV/HJK_arctic_a0272,j u k_h { n t_h e I k_h @ v e I k_h e I S @ n A n p_h e I,j u k_h { n t_h e I k_h @ v e I k_h e I S @ n A n p_h e I
L2_arctic_WAV/HJK_arctic_a0303,b V t_h D e I m e I k_h D @ m I s t_h e I k_h @ v I g n O r/ I N D E r/ o U n d u { l @ t_h i,b V t_h d e I m e I k_h d @ m I s t_h e I k_h @ v I g n O r/ I N d E r/ o U n d u { l @ t_h i
L2_arctic_WAV/HJK_arctic_a0345,S i w V z t_h r/ a I I N t_h @ p_h { s D i e I p_h r/ @ n s t_h r/ I N 3` a U n d h I m,S i w V s t_h r/ a I I N t_h @ p_h { s D i e I p_h r/ @ n s t_h r/ I N 3` a U n d h I m
L2_arctic_WAV/HJK_arctic_a0364,w i h { v p_h l E n i @ v k_h { p_h I t_h @ l A r/ s E l v z { n d j E t_h w i w A n t_h m O r/,w i h { b p_h l E n i @ v k_h { p_h I t_h @ l A r/ s E l v z { n d j { t_h w i w A n t_h m O r/
L2_arctic_WAV/HJK_arctic_a0365,D i z r/ u m 3` z m e I i v I n 3` I dZ @ n e I t_h w I D V s,d i s r/ u m 3` s m e I i v I n 3` I dZ @ n e I t_h w I D V s
L2_arctic_WAV/HJK_arctic_a0369,I n p_h A r/ t_h n 3` S I p_h w I T d e I l a I t_h D @ p_h E r/ r/ e I d I d D @ s { n h o U z e I I n t_h 3` 3` b @ n,I n p_h A r/ t_h n 3` S I p_h w I T d e I l a I t_h D @ p_h E r/ r/ e I d I d d @ s { n dZ o U s I n t_h 3` 3` b @ n
L2_arctic_WAV/HJK_arctic_a0375,D @ b U tS 3` z { n d m i t_h k_h V t_h 3` z r/ I f j u z d t_h I h { n d @ l m i t_h d E s t_h I n d f r/ 3` V n f E r/ r/ E s t_h 3` A n t_h s,d @ b U tS 3` s { n d m I t_h k_h O t_h 3` s r/ I f j u s d t_h I h { n d @ l m i t_h d E s t_h i n d f r/ 3` V n f E r/ r/ E s t_h 3` A n t_h s
L2_arctic_WAV/HJK_arctic_a0378,D { t_h s w a I I t_h s b a U n d 3` i z A r/ O l g a U dZ d { n d dZ { g d,d { t_h s w a I I t_h s b a U n d 3` i s A r/ O l g a U S d { n d dZ { g d
L2_arctic_WAV/HJK_arctic_a0379,h a U o U l d 3` j u d { d i,h a U o U l d 3` j u d { d i
L2_arctic_WAV/HJK_arctic_a0384,D @ f A r/ m 3` w 3` k_h s D @ s O I l { n d p_h r/ @ d u s I z g r/ e I n,d @ f A r/ m 3` w 3` k_h s D @ s O I l { n d p_h r/ @ d u s I s g r/ e I n
L2_arctic_WAV/HJK_arctic_a0416,D i { d I d w e I t_h h { d @ v @ l A s @ t_h i @ v f I f t_h i n m a I l z p_h 3` a U 3`,d i { d I d w e I t_h h { d @ v @ l o U s @ t_h i @ v f I f t_h i n m a I l s p_h 3` a U 3`
L2_arctic_WAV/HJK_arctic_a0442,j u l I v A n @ n I n k_h V m w I tS j U r/ f A D 3` 3` r/ n d,j u l i v A n @ n i n k_h V m w I tS j U r/ f A D 3` O r/ n d
L2_arctic_WAV/HJK_arctic_a0475,h I z a U t_h s t_h r/ E tS t_h A r/ m d r/ A p_h t_h t_h u h I z s a I d { n d h i p_h O z d,h i s a U t_h s t_h r/ E tS t_h A r/ m d r/ A p_h t_h t_h u h I t_h s s a I d { n d h i p_h O s d
