Unnamed: 0,Path,Canonical,Transcript,Error,Error_GT
853,L2_arctic_WAV/LXC_arctic_a0519,"[46, 8, 35, 8, 55, 64, 28, 3, 36, 8, 70, 24, 55, 58, 24, 50, 52, 28, 3, 39, 56, 8, 30, 60, 9, 8, 55, 8, 39, 63, 8, 30, 40, 70, 8, 39, 63, 8, 30, 64, 55, 58]","[46, 8, 35, 8, 55, 64, 28, 3, 36, 8, 70, 24, 10, 58, 24, 50, 52, 28, 3, 39, 56, 30, 8, 3, 60, 9, 8, 55, 8, 39, 30, 8, 30, 40, 46, 8, 39, 30, 8, 30, 64, 55]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]"
854,L2_arctic_WAV/LXC_arctic_a0536,"[67, 49, 36, 31, 58, 58, 24, 46, 3, 50, 57, 40, 30, 22, 24, 10, 70, 63, 64, 3, 17, 50, 54, 24, 28, 46, 3]","[67, 49, 31, 58, 58, 24, 46, 3, 50, 57, 40, 46, 24, 10, 46, 58, 64, 3, 17, 54, 24, 28, 46]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]"
855,L2_arctic_WAV/LXC_arctic_a0549,"[58, 6, 29, 6, 55, 14, 63, 64, 3, 36, 49, 36, 60, 52, 39, 50, 49, 48, 15, 55, 58, 8, 39, 28, 14, 30, 36, 49, 37, 7, 55]","[58, 6, 29, 6, 55, 14, 58, 64, 3, 36, 49, 36, 60, 52, 39, 50, 49, 48, 40, 10, 8, 39, 28, 14, 36, 36, 49, 37, 8, 10]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
856,L2_arctic_WAV/LXC_arctic_a0571,"[67, 49, 67, 64, 58, 54, 40, 50, 59, 17, 3, 8, 55, 3, 6, 37, 24, 30, 58, 8, 54, 56, 7, 64, 55, 58, 22, 40, 15, 3]","[67, 49, 67, 64, 58, 54, 40, 50, 59, 17, 3, 8, 55, 3, 6, 37, 24, 36, 58, 8, 54, 56, 8, 64, 55, 58, 8, 46, 40, 15, 3]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]"
857,L2_arctic_WAV/LXC_arctic_a0575,"[63, 52, 50, 36, 7, 8, 55, 3, 52, 55, 49, 68, 24, 9, 8, 55, 70, 64, 55, 58, 67, 49, 36, 8, 70, 63, 8, 68, 64, 55, 3, 6, 55, 14]","[58, 60, 36, 40, 10, 3, 52, 55, 49, 10, 68, 49, 9, 8, 55, 46, 64, 55, 58, 8, 67, 49, 36, 8, 46, 46, 8, 68, 52, 55, 3, 6, 55, 14]","[0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
858,L2_arctic_WAV/LXC_arctic_a0576,"[64, 55, 58, 63, 8, 37, 24, 59, 48, 7, 26, 8, 55, 55, 6, 8, 39, 67, 24, 70, 24, 59, 70, 24, 46, 3, 8, 55, 46, 37, 49, 54, 40, 50, 67, 49, 58, 24, 58, 8, 39, 67, 7, 70]","[64, 55, 58, 8, 30, 8, 37, 49, 59, 48, 49, 8, 9, 8, 55, 55, 14, 40, 39, 67, 49, 46, 24, 59, 46, 49, 46, 3, 8, 55, 46, 37, 49, 54, 40, 8, 67, 49, 58, 24, 3, 8, 39, 67, 8, 46]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0]","[0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
859,L2_arctic_WAV/LXC_arctic_b0004,"[36, 52, 55, 56, 28, 64, 55, 3, 46, 49, 37, 29, 6, 3, 49, 24, 55, 36, 31, 68, 8, 55, 56, 36, 17, 55, 3, 3, 8, 58, 56]","[36, 8, 55, 56, 28, 64, 55, 3, 46, 49, 37, 29, 6, 3, 49, 10, 24, 10, 36, 31, 68, 64, 55, 56, 36, 17, 55, 3, 3, 8, 58, 56]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
860,L2_arctic_WAV/LXC_arctic_b0026,"[29, 6, 67, 64, 39, 8, 46, 14, 9, 49, 60, 3, 8, 58, 36, 24, 63, 46, 8, 68, 8, 39, 63, 49, 70, 68, 52, 55]","[29, 6, 67, 64, 39, 8, 46, 14, 9, 49, 60, 3, 8, 58, 36, 24, 46, 46, 8, 68, 8, 39, 58, 49, 46, 68, 52, 55]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
861,L2_arctic_WAV/LXC_arctic_b0048,"[67, 49, 30, 31, 28, 3, 30, 56, 28, 36, 8, 55, 67, 6, 67, 64, 58, 48, 64, 46, 3, 22, 50, 6, 8, 55, 8, 55, 28, 8, 68, 54, 7, 3, 8, 37, 8, 30, 15, 50, 7, 3, 6]","[67, 49, 30, 31, 28, 30, 56, 28, 36, 8, 10, 67, 6, 67, 64, 58, 48, 64, 46, 46, 50, 6, 8, 10, 8, 10, 28, 8, 68, 54, 8, 3, 8, 37, 8, 36, 15, 50, 8, 3, 6]","[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
862,L2_arctic_WAV/LXC_arctic_b0074,"[29, 52, 3, 37, 24, 67, 56, 55, 58, 63, 52, 68, 63, 52, 50, 36, 8, 70, 8, 55, 8, 63, 7, 64, 55, 58, 68, 40, 50, 48, 15, 7, 54, 8, 30, 68, 14, 3, 24, 39]","[29, 52, 3, 37, 24, 67, 64, 55, 58, 52, 68, 58, 52, 36, 8, 46, 8, 55, 8, 58, 8, 64, 55, 58, 8, 68, 40, 48, 15, 8, 54, 8, 50, 68, 14, 3, 24, 39]","[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
863,L2_arctic_WAV/LXC_arctic_b0075,"[24, 55, 63, 64, 3, 28, 60, 46, 67, 49, 28, 31, 58, 55, 17, 3, 68, 24, 46, 63, 52, 68, 24, 54, 67, 49, 29, 6, 70, 58, 28, 17, 9, 8, 55]","[24, 10, 58, 64, 3, 28, 60, 67, 49, 28, 31, 58, 55, 17, 3, 68, 24, 46, 58, 52, 68, 24, 54, 67, 49, 29, 6, 46, 3, 28, 17, 9, 8, 55]","[1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
864,L2_arctic_WAV/LXC_arctic_b0140,"[63, 60, 52, 69, 58, 55, 24, 50, 7, 64, 55, 58, 46, 3, 31, 58, 9, 14, 30, 58, 7, 3, 6, 9, 14, 30, 58, 7, 54, 60, 46, 24, 10, 63, 52, 50, 36, 7, 30, 58]","[63, 60, 64, 35, 8, 30, 8, 55, 24, 50, 7, 64, 55, 58, 8, 46, 3, 31, 58, 9, 14, 36, 58, 7, 3, 6, 9, 14, 36, 58, 7, 54, 60, 46, 24, 10, 58, 52, 36, 7, 58]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1]","[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]"
865,L2_arctic_WAV/LXC_arctic_b0142,"[46, 8, 68, 22, 24, 10, 39, 64, 46, 3, 30, 49, 68, 40, 50, 22, 50, 24, 30, 24, 10, 67, 64, 58, 28, 8, 68, 24, 55, 3, 6, 24, 3, 55, 15]","[46, 8, 68, 46, 49, 10, 36, 17, 46, 3, 30, 24, 68, 40, 46, 50, 24, 8, 30, 24, 10, 67, 64, 3, 28, 8, 68, 49, 10, 3, 6, 49, 3, 55, 15]","[1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0]"
866,L2_arctic_WAV/LXC_arctic_b0165,"[67, 49, 48, 31, 30, 58, 64, 55, 58, 63, 8, 30, 40, 59, 28, 50, 64, 9, 3, 58, 15, 55, 3, 6, 37, 50, 60, 28, 67, 24, 70, 37, 64, 28]","[67, 49, 48, 31, 58, 64, 55, 58, 8, 30, 8, 30, 40, 59, 28, 50, 64, 9, 3, 58, 8, 10, 3, 6, 37, 50, 64, 28, 67, 49, 46, 37, 64, 28]","[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]"
867,L2_arctic_WAV/LXC_arctic_b0185,"[29, 40, 50, 37, 49, 24, 10, 50, 52, 28, 3, 67, 49, 50, 67, 64, 70, 37, 24, 55, 8, 59, 17, 58, 46, 52, 55, 58, 3, 6, 68, 49]","[29, 40, 8, 37, 49, 24, 10, 50, 64, 28, 3, 67, 49, 50, 67, 64, 46, 37, 24, 10, 8, 59, 14, 46, 52, 55, 58, 3, 6, 68, 49]","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
868,L2_arctic_WAV/LXC_arctic_b0189,"[63, 24, 46, 24, 70, 36, 8, 3, 58, 24, 46, 3, 24, 10, 59, 36, 24, 9, 24, 70, 40, 30, 8, 39, 8, 46, 54, 50, 8, 68, 63, 8, 30, 14, 7, 64, 55, 8, 68, 8, 30, 70]","[30, 24, 46, 24, 46, 36, 8, 3, 58, 24, 46, 3, 24, 10, 59, 36, 24, 9, 3, 40, 30, 8, 39, 17, 46, 54, 50, 8, 68, 58, 8, 30, 15, 7, 64, 55, 8, 68, 8, 46]","[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]"
869,L2_arctic_WAV/LXC_arctic_b0203,"[8, 68, 8, 55, 22, 24, 55, 40, 46, 3, 50, 60, 30, 29, 8, 36, 31, 58, 54, 24, 55, 24, 9, 68, 49]","[8, 68, 40, 10, 46, 24, 10, 40, 46, 3, 50, 60, 30, 29, 8, 31, 58, 54, 24, 55, 24, 9, 68, 49]","[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
870,L2_arctic_WAV/LXC_arctic_b0251,"[63, 60, 68, 8, 46, 3, 67, 64, 39, 37, 24, 55, 46, 36, 52, 48, 3, 8, 36, 60, 37, 56, 63, 8, 28, 60, 17, 3, 24, 28, 28, 7, 50, 8, 55, 3, 46]","[30, 60, 68, 8, 46, 62, 64, 37, 37, 24, 10, 46, 36, 52, 48, 8, 36, 60, 37, 56, 30, 8, 35, 56, 17, 3, 24, 28, 28, 17, 50, 8, 55, 3, 46]","[0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
871,L2_arctic_WAV/LXC_arctic_b0282,"[46, 8, 68, 8, 39, 63, 8, 46, 68, 40, 30, 7, 39, 60, 55, 70, 67, 64, 58, 58, 15, 3, 30, 8, 46, 37, 24, 55, 50, 8, 48, 35, 7, 58]","[46, 8, 10, 8, 39, 30, 8, 46, 68, 40, 30, 8, 36, 49, 55, 46, 67, 64, 58, 58, 15, 3, 8, 30, 52, 46, 37, 24, 10, 50, 8, 48, 3, 52, 55, 3]","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1]"
872,L2_arctic_WAV/LXC_arctic_b0288,"[36, 49, 36, 31, 58, 55, 17, 3, 46, 48, 52, 55, 58, 8, 55, 8, 63, 7, 46, 8, 35, 55, 56, 3]","[36, 49, 31, 58, 8, 55, 17, 46, 48, 52, 55, 55, 8, 8, 46, 8, 35, 55, 56]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
873,L2_arctic_WAV/LXC_arctic_b0323,"[28, 50, 24, 28, 8, 3, 46, 37, 24, 59, 64, 55, 3, 6, 35, 7, 48, 64, 55, 58, 68, 40, 50, 59, 49, 46, 64, 55, 58, 58, 8, 28, 46, 54, 30, 6, 14, 39, 7, 67, 52, 58]","[28, 50, 24, 28, 46, 37, 24, 59, 64, 55, 3, 6, 35, 7, 48, 64, 55, 8, 68, 40, 59, 49, 46, 64, 55, 8, 58, 8, 28, 46, 54, 30, 6, 14, 39, 7, 67, 52]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
874,L2_arctic_WAV/LXC_arctic_b0358,"[63, 8, 3, 52, 68, 48, 7, 8, 35, 7, 58, 50, 17, 48, 3, 3, 24, 54, 24, 54, 3, 49, 37, 24, 30, 14, 70, 49, 50, 14, 64, 55, 58, 50, 24, 68, 60, 55, 58, 63, 52, 50, 63, 8, 67, 14, 30, 3, 50, 24, 48]","[61, 61, 3, 52, 68, 48, 8, 8, 35, 8, 69, 17, 48, 3, 24, 54, 24, 54, 3, 49, 37, 24, 30, 14, 70, 49, 50, 40, 64, 55, 50, 24, 68, 56, 55, 58, 63, 52, 63, 8, 67, 14, 3, 50, 24]","[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
875,L2_arctic_WAV/LXC_arctic_b0366,"[56, 54, 7, 59, 17, 3, 67, 15, 49, 70, 8, 30, 49, 56, 67, 64, 58, 3, 40, 3, 68, 56, 46, 52, 30, 54, 54, 50, 8, 68, 63, 8, 48, 50, 24, 55, 3, 8, 58, 48, 60, 69]","[56, 54, 8, 59, 17, 3, 67, 17, 49, 70, 8, 30, 49, 8, 67, 64, 3, 40, 3, 68, 56, 46, 52, 36, 54, 54, 61, 8, 68, 63, 8, 48, 50, 24, 55, 3, 8, 48, 60, 69]","[1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
876,L2_arctic_WAV/LXC_arctic_b0380,"[67, 49, 67, 64, 58, 48, 49, 30, 58, 40, 54, 67, 24, 70, 9, 7, 3, 64, 55, 58, 36, 8, 70, 36, 56, 30, 58, 30, 49, 36, 60, 39, 24, 10, 24, 3]","[67, 49, 67, 64, 58, 48, 49, 58, 40, 54, 67, 24, 70, 9, 7, 64, 55, 58, 8, 36, 8, 46, 36, 56, 58, 30, 49, 39, 49, 39, 24, 10, 24]","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1]"
877,L2_arctic_WAV/LXC_arctic_b0385,"[30, 64, 46, 55, 56, 3, 67, 49, 9, 14, 58, 40, 30, 63, 8, 46, 24, 68, 48, 3, 8, 68, 70, 8, 39, 28, 8, 68, 24, 10, 58, 15, 55, 36, 24, 22, 55, 6, 68, 14, 55, 29, 8]","[30, 64, 46, 8, 55, 56, 3, 67, 49, 9, 40, 40, 30, 63, 8, 46, 24, 48, 3, 8, 68, 70, 8, 61, 28, 8, 68, 24, 10, 58, 17, 55, 36, 24, 46, 55, 6, 68, 14, 55, 29, 7]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1]"
878,L2_arctic_WAV/LXC_arctic_b0393,"[56, 36, 8, 70, 46, 3, 24, 30, 36, 49, 28, 54, 50, 8, 68, 68, 56, 48, 50, 8, 30, 40, 10, 58, 24, 68, 7, 26, 8, 55]","[56, 36, 8, 46, 46, 3, 24, 30, 36, 24, 54, 50, 8, 68, 68, 56, 48, 50, 40, 30, 40, 10, 58, 24, 68, 7, 9, 8, 55]","[1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
879,L2_arctic_WAV/LXC_arctic_b0400,"[67, 15, 28, 31, 58, 56, 64, 55, 46, 7, 63, 8, 28, 36, 52, 46, 35, 8, 55, 40, 55, 63, 8, 46, 48, 7, 8, 39, 63, 8, 68, 14, 68, 8, 55, 3]","[67, 17, 28, 31, 58, 56, 64, 55, 46, 8, 28, 36, 52, 9, 35, 8, 55, 14, 55, 63, 8, 46, 37, 7, 8, 39, 61, 8, 68, 40, 68, 8, 55]","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]"
880,L2_arctic_WAV/LXC_arctic_b0402,"[64, 55, 40, 30, 3, 50, 6, 24, 46, 3, 24, 28, 64, 28, 3, 24, 70, 64, 55, 64, 28, 3, 48, 7, 54, 40, 50, 68, 58, 54, 40, 50, 63, 8, 36, 52, 30, 54, 52, 50, 8, 39, 8, 63, 7, 70]","[64, 10, 40, 3, 50, 6, 24, 46, 3, 24, 28, 64, 3, 24, 70, 64, 55, 64, 28, 48, 8, 54, 40, 68, 58, 54, 40, 30, 61, 8, 36, 52, 30, 54, 50, 8, 8, 39, 8, 63, 8, 70]","[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1]","[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]"
881,L2_arctic_WAV/LXC_arctic_b0415,"[63, 52, 50, 36, 8, 70, 55, 8, 22, 24, 10, 54, 40, 50, 8, 46, 37, 8, 3, 63, 8, 36, 56, 58, 50, 17, 14, 9, 8, 55]","[63, 52, 8, 36, 8, 46, 55, 8, 46, 24, 10, 54, 40, 8, 46, 37, 8, 3, 3, 50, 15, 36, 56, 50, 17, 14, 9, 8, 55]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
882,L2_arctic_WAV/LXC_arctic_b0416,"[56, 7, 14, 70, 14, 37, 49, 58, 49, 8, 55, 3, 30, 49, 64, 55, 58, 36, 52, 55, 3, 58, 15, 55, 63, 8, 37, 49, 35]","[56, 7, 14, 46, 8, 37, 49, 58, 49, 8, 55, 3, 30, 49, 64, 55, 8, 36, 52, 55, 58, 17, 55, 8, 37, 49, 35]","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0]"
