,Path,Canonical,Transcript,Error
5252,test/dr4/flkd0/sx289,w eh dh er p r uw f g ah l aa sh ih z aa r v eh r iy y uw s f l ih n s iy ae t l,w eh dh er p r uw f g ah l aa sh ih z er v er iy y uw s f l ih n s iy ae dh l,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1]"
5253,test/dr4/flkd0/sx19,ah l uw m ih n ah m s ih l v er w ae r k ae n ao f ah n b iy f l ih m z iy,ah l uw m ih n ih m s ih l v ah w eh er k ih n aa f t ih n b iy f l ih m z iy,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5254,test/dr4/flkd0/sx199,y ah ng ch ih l d r ah n sh uh d ah v oy d ih k s p ow zh er t uw k ah n t ey jh ih s d ih z iy z ih z,y ah ng ch ih l d r ih n sh uh d ah v oy d ih s p ow zh uh t ih k ih n t ey jh ih s d ih z iy z ih z,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5255,test/dr4/flkd0/sx379,p ae m g ih v z d r ay v ih ng l eh s n z ao n th er z d ey z,p ae m g ih v z d r ay v ih ng l eh s n z ao n th er z d ey z,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5256,test/dr4/flkd0/sx109,sh iy s l ih p t ae n d s p r ey n d hh er ae ng k l ao n dh ah s t iy p s l ow p,sh iy s l ih t ih n s p r ey n d er ae n k l ao n dh ih s t iy p s l ow,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]"
5257,test/dr4/flkd0/si739,k iy p dh ah d ih z er t s s ih m p l f r uw t d ah z n ay s l iy,k iy p dh ih d ih z er s ih m p l f r uw d ah z n ay s l iy,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
5258,test/dr4/flkd0/si1369,hh iy ah d m ih t ih d hh ih z b ih hh ey v y er ae n d d ah f eh n d ih d ih t,hh iy ih m ih dh ih hh ih z b iy hh ey v y er ih n d ih f eh n d ih dh ih,"[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0]"
5259,test/dr4/flkd0/si894,n uw ay d iy ah z f ao r ih m p r uw v ih ng n uw t r ih sh ih n k ey m w ih dh dh ah s t ah d iy ah v s oy l t r iy t m ah n t,n uw ay d iy ih z f er m p r uw v iy ng n uw t r ih sh ih ng k ey m w ih dh ih s t eh dh iy ih v s oy l t r iy m ih n,"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0]"
5260,train/dr4/flkm0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r k s uw t ih n g r iy s iy w ao sh w ao dh er ao l y ih er,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
5261,train/dr4/flkm0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n t ae s k m iy t ih k eh r iy ih n oy l iy r ae g l ay k dh ae ah t,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5262,train/dr4/flkm0/sx116,k l ae s p dh ah s k r uw ih n y uh r l eh f t hh ae n d,k l ae s p dh ah s k r uw ih n y er l eh f t hh ae y ah n d,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
5263,train/dr4/flkm0/sx350,m eh n iy w eh l th iy t ay k uw n z s p l er jh d ae n d b ao t b ow th ah y aa t ae n d ah s k uw n er,m ih n iy w eh l th iy t ay k uw n z s p l er jh d ih n b ao b ow th ih y aa t eh n ah s k uw n er,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]"
5264,train/dr4/flkm0/sx80,ih t s ih l iy g l t uw p ow s t d ey t ah ch eh k,ih t s ih l iy g l t ah p ow s d ey t ih ch eh k,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1]"
5265,train/dr4/flkm0/sx260,r ih m eh m b er t uw ah l aw ay d eh n t ih k l t w ih n z t uw eh n t er f r iy l iy,r ih m eh m b er t uw ah l aw ay d eh n ih k l t w ih n z t ih eh n t er f r iy l iy,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5266,train/dr4/flkm0/sx440,dh ah ae d v er t ay z ih ng v er s ah v p l ih m ih th v er ay ah t iy s t ao r n eh v er ch ey n jh ih z,dh iy ae d v er t ay z iy ng v er s ah v p l ih m ih th v er ay ih t iy s t ao r n eh v er ch ey n jh ih z,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5267,train/dr4/flkm0/si620,hh ih z p ao r t r ey l ah v ae n eh d jh iy hh eh d ih n dh ah k l aw d z aa r t ih s t ih z v er ch uw ah l iy f l ao l ah s,hh ih z p ah t r ey ih l ah v ah n eh jh iy hh eh d ih n dh ih k l aw z aa r t ih s t ih z v er ch l iy f l ao l ah s,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
5268,train/dr4/flkm0/si686,ah dh er z w er eh f eh m er l,ah dh er z w er ah f ih m er l,"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]"
5269,train/dr4/flkm0/si1880,hh iy p ih k t ah p dh ah p aw d er k ae n ih s t er ae n d r ae n aw t,hh iy p ih t ah dh ah p aw dh er k ae n ah s t er ih n r ae n aw t,"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]"
5270,test/dr4/mlll0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r k s uw t ih n g r iy z iy w aa sh w ao dh er ao l y ih er,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
5271,test/dr4/mlll0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh iy k eh r iy ih n ow l iy r ae g l ay k dh ae t,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5272,test/dr4/mlll0/sx283,p l ae n d p ae r ah n t hh uh d ao r g ih n ih z ey sh ih n z p r ah m ow t b er th k ah n t r ow l,p l ae n d p eh er n t hh uh ah ao r g ih n ih z ey sh ih n s p m ow b er th k n t r ow l,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
5273,test/dr4/mlll0/sx13,s w ih ng y uh r aa r m ae z hh ay ae z y uw k ae n,s w iy ng y er aa r m ih z hh ay ih z ih k ae ih n,"[1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]"
5274,test/dr4/mlll0/sx193,hh w ay b ay oy l hh w eh n y uw ao l w ey z y uw z m ay n,w ay b ay oy l w ah n y ih ao w ih zh uw z m ay n,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1]"
5275,test/dr4/mlll0/sx373,ah b ao r ih ng n aa v l ih z ah s uh p er b s l iy p ih ng p ih l,ah b ao r iy n aa v l ih z ih s ah p er s l iy p iy n p ih l,"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
5276,test/dr4/mlll0/sx103,k ao l ae n ae m b y uh l ah n s f ao r m eh d ih k l ah s ih s t n s,k ao l ah n ae m b uw l ih n s f er m eh dh ih k l ah s ih s t n t s,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5277,test/dr4/mlll0/si733,d uw ah v oy d p ah ng k ch er ih ng ao r k ah t ih ng ih n t uw m iy t s t eh s t dh eh m,d uw ah v oy p ah ng sh er iy n er k ah dh iy n ih n t ih m iy s t eh s dh ah m,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1]"
5278,test/dr4/mlll0/si1363,s ah m ah v dh iy z s p eh k y uh l ey sh ih n z m ey hh ae v s ah m m eh r ih t ah dh er z aa r s ah m hh w aa t ae m b ih g y uw ah s,s ah m ih dh iy s p eh k ih l ey sh n z m ey eh v s ah m eh r ih ah dh er z er s ah m w ah dh ah m b ih g y uw ah s,"[1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
5279,test/dr4/mlll0/si1993,sh uh d sh iy w ey k hh ih m,sh uh sh iy w ey k ih m,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]"
5280,train/dr2/flma0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r k s uw n g r iy s iy w ao sh w ao dh er ao l y ih er,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
5281,train/dr2/flma0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh ih k eh r iy ih n oy l iy r ae g l ay dh ae,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]"
5282,train/dr2/flma0/sx163,dh ey r ih m ey n d l ay f l ao ng f r eh n d z ae n d k ah m p ae n y ih n z,dh ih r er m ey n d l ay f l ao ng f r eh n z n k m p ae n y ih n z,"[1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]"
5283,train/dr2/flma0/sx343,dh ah f r ay t n d ch ay l d w ah z jh eh n t l iy s ah b d uw d b ay hh ih z b ih g b r ah dh er,dh ah f r ay n ch ay l w ah z jh eh l iy s ah d uw b ay ih z b ih b r ah dh er,"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1]"
5284,train/dr2/flma0/sx73,k l ih f s d ih s p l ey w ah z m ih s p l ey s t ao n dh ah s k r iy n,k l ih f s d ih s p l ey w ah z m ah s p l ey s t ah n ah s k r iy n,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]"
5285,train/dr2/flma0/sx253,b ay iy t ih ng y ow g er t y uw m ey l ih v l ao ng g er,b ay iy dh iy ng y ow g er y m ey l ih v l ao ng g er,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5286,train/dr2/flma0/sx433,dh ah ow v er w ey t ch aa r m er k uh d s l ih p p oy z n ih n t uw eh n iy w ah n z t iy,dh iy ow v er w ey ch aa r m er k uh d s l ih p oy z n ih n t eh n iy w ah n z t iy,"[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5287,train/dr2/flma0/si613,w ah n ah p m ah n sh ih p ih z p r ae k t ih s t b ay b ow th s ay d z ih n ah t ow t l w ao r,w ah n ah m ih n sh ih p ih z p r ae t ih s b ay b ow th s ay z ih n ah t ow l w ao r,"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]"
5288,train/dr2/flma0/si1243,ay d iy ah z aa r dh ah th r uw w ey t uw n ow hh w ae r,ay d iy ih z ah dh ah th r uw w ey t ih n ow w eh er,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0]"
5289,train/dr2/flma0/si1873,r ah n ih ng ah r aw n d ih n dh ah m uw n l ay t ao l m ow s t n ey k ih d ae n d s l ah g ih ng ah m ae n w ih dh ah r aa k,r ah n iy ng r aw n ih n ah m uw n l ay ao l m ow s n ey k ih dh ih n s l ah g iy ng ih m ae n w ah th ah r aa k,"[1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1]"
5290,train/dr2/flmc0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh d y er d aa r s uw ih n g r iy s iy w aa sh w ao dh er ao l y ih er,"[1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
5291,train/dr2/flmc0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m iy dh iy k eh r iy ih n ih oy l iy r ae g l ay dh ae,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]"
5292,train/dr2/flmc0/sx292,dh iy z ih k s k l uw s ih v d aa k y uw m ah n t s m ah s t b iy l aa k t ah p ae t ao l t ay m z,dh iy z ih s k l uw s ih v d aa k ih m ah n s m ah s b iy l aa t ah p ih ao l t ay m z,"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
5293,train/dr2/flmc0/sx22,hh w eh n ao l eh l s f ey l z y uw z f ao r s,w ah n ao l eh l s f ey l z y uw z f ao r s,"[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5294,train/dr2/flmc0/sx336,r aa b m ey d hh ah ng g eh r iy ah n g uw l aa sh f ao r d ih n er ae n d g uw s b eh r iy p ay f ao r d ih z er t,r aa m ey hh ah ng g eh r iy n g uw l aa sh f er d ih n er ih n g uw s b er iy p ay f er d ih z er,"[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]"
5295,train/dr2/flmc0/sx382,jh ao r jh ih z p ae r ah n oy d ah b aw t ah f y uw ch er g ae s sh ao r t ih jh,jh ao r jh ih z p eh r ih n oy dh ih b aw dh ih f uw ch er g ae sh ao r dh ih jh,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1]"
5296,train/dr2/flmc0/sx112,t ah g b ow t s aa r k ey p ah b l ah v hh ao l ih ng hh y uw jh l ow d z,t ah b ow s er k ey p ah b l ah v hh ao l ih ng hh y uw jh l ow t s,"[1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]"
5297,train/dr2/flmc0/si742,s ah m er t ay m s ah p er aw t s ay d ih z ah n ae ch er l,s ah m er t ay m s ah p er aw s ay ih z ih n ae ch r l,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1]"
5298,train/dr2/flmc0/si1372,r ow l p l ey ih ng y uw z d f ao r ah n ae l ih s ih s f aa l ow z dh iy z jh eh n er l s t eh p s l iy d ih ng t uw t r ey n ih ng,r ow l p l ey iy ng y uw z f er er n ae l ih s ih s f aa l uh z dh iy z jh eh n er l s t eh s l iy dh ih ng t ih t r ey n ih ng,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
5299,train/dr2/flmc0/si2002,dh ey l r ow l ao f ih n ah n ah dh er d ey,dh ih l r ow l ao f ih n ah n ah dh er d ey,"[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5300,train/dr5/flmk0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh ae jh er d aa r k s uw ng g r iy s iy w ao sh w aa d er aa l y ih er,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0]"
5301,train/dr5/flmk0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s m ih dh ih k eh r iy ih n ao r l ih r ae g l ay dh ae,"[1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0]"
5302,train/dr5/flmk0/sx135,t eh k n ih k l r ay t er z k ae n ah b r iy v iy ey t ih n b ih b l iy aa g r ah f iy z,t eh n ih k l r aa d er z k ih n ah b r iy v y ey n b ih v l iy aa g er f r iy s,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]"
5303,train/dr5/flmk0/sx315,b aa b f aw n d m ao r k l ae m z ae t dh ah ow sh ih n z eh jh,b aa th aw m ao r k l ae m z eh dh iy ow sh ih n z eh jh,"[1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1]"
5304,train/dr5/flmk0/sx45,ah d ih sh ih n ae n d s ah b t r ae k sh ih n aa r l er n d s k ih l z,ih d ih sh n eh n s ah t r ae k sh n er l er n d s k ih l z,"[0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5305,train/dr5/flmk0/sx225,k iy p dh ah th er m aa m ah t er ah n d er y uh r t ah ng,k iy th ih th ah m aa m ih dh er ah n d r ih y er t ah ng g,"[1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1]"
5306,train/dr5/flmk0/sx405,ah v k ao r s y uw k ae n hh ae v ah n ah dh er t uw n ah f ih sh s ae n d w ih ch,ah v k ao r sh ih k ih n hh ae v ah n ah dh ah t uw n ih f ih sh s ae m w ih ch,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1]"
5307,train/dr5/flmk0/si1035,w ih dh ah hh w er l ih ng jh ah m p ih t k uh d g eh t ih n t uw g ih r,w ih th ih w er l ih ng jh ah m p ih k ah g ih t ih n t ih g iy er,"[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0]"
5308,train/dr5/flmk0/si1229,ih t s s f ih r ih z dh ae t ah v r oy l k ao r t s d ay n ae s t ih k k w ao r l z ae n d v ao l t ih ng ae m b ih sh ih n z,ih t s f ih r ih z eh dh ah v r ow l k ao r s d ay n ae s t ih k w ao r l z eh n v aa l t ih ng ae m b ih sh ih n s,"[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
5309,train/dr5/flmk0/si2295,dh ae r k y uh r iy aa s ih t iy w eh n t hh ae p ah l iy aw t ah v b aw n d z,dh er k y er iy aa s iy w eh n hh ae p ah l iy ae dh ah b aw n z,"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1]"
5310,test/dr6/flnh0/sa1,sh iy hh ae d y uh r d aa r k s uw t ih n g r iy s iy w ao sh w ao t er ao l y ih r,sh iy hh eh jh er d aa r k s uw n g r iy s iy w aa sh w ao dh er ao l y ih er,"[1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]"
5311,test/dr6/flnh0/sa2,d ow n t ae s k m iy t uw k ae r iy ae n oy l iy r ae g l ay k dh ae t,d ow n ae s k m iy t ih k eh r iy ih n oy l iy r ae l ay dh ae,"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0]"
5312,test/dr6/flnh0/sx134,d ih s eh m b er ae n d jh ae n y uw eh r iy aa r n ay s m ah n th s t uw s p eh n d ih n m ay ae m iy,d ih s eh m b er n jh ae n y uw er iy er n ay s m ah n t s t ih s p eh n d ih n m ay ae m iy,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
5313,test/dr6/flnh0/sx314,ih f p iy p l w er m ao r jh eh n er ih s dh ae r w uh d b iy n ow n iy d f ao r w eh l f ae r,ih f p iy p l w er m ao r jh eh n er ih s dh eh r w uh b iy n ow n iy d f er w eh l f eh er,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0]"
5314,test/dr6/flnh0/sx44,b ae s k ih t b ao l k ae n b iy ae n eh n t er t ey n ih ng s p ao r t,b ae s k ih b ao l k n b iy ih n eh n t er t ey n ih ng g s p ao r,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]"
5315,test/dr6/flnh0/sx224,hh aw g uh d ih z y uh r eh n d uh r n s,hh aw g uh d ih zh er ih n d er n t s,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1]"
5316,test/dr6/flnh0/sx404,b aa r b b er n d p ey p er ae n d l iy v z ih n ah b ih g b aa n f ay er,b aa r b er n p ey p er n l iy v z ih n ah b ih b aa n f ay er,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]"
5317,test/dr6/flnh0/si584,dh ih s ih z t ae k s ey sh ih n w ih dh aw t r eh p r iy z eh n t ey sh ih n,dh ih s ih z t ae k s ey sh ih n w ah dh aw r eh p r ih s ih n t ey sh ih n,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1]"
